"Distance [mm]","Mag_B [mTesla]"
18.1164144,37.5265781076567
18.137628,37.3534408204256
18.1588416,37.1798851753845
18.1800552,37.0059112329574
18.2012688,36.8315190546849
18.2224824,36.6567087032269
18.243696,36.4814802423603
18.2649096,36.3058337369812
18.2861232,36.1297692531034
18.3073368,35.9532868578593
18.3285504,35.7763866194974
18.349764,35.5990686073901
18.3709776,35.4213328920239
18.3921912,35.2431795450026
18.4134048,35.0646086390491
18.4346184,34.8856202480059
18.455832,34.7062144468331
18.4770456,34.5263913116089
18.4982592,34.3461509195297
18.5194728,34.1654933489104
18.5406864,33.9844186791858
18.5619,33.8029269909035
18.5831136,33.588066697674
18.6043272,33.3729640545292
18.6255408,33.1577749853058
18.6467544,32.9424994409801
18.667968,32.7271373737167
18.6891816,32.5116887368639
18.7103952,32.2961534849586
18.7316088,32.0805315737232
18.7528224,31.8648229600672
18.774036,31.6490276020858
18.7952496,31.4331454590615
18.8164632,31.2171764914616
18.8376768,31.0011206609413
18.8588904,30.7849779303432
18.880104,30.5687482636944
18.9013176,30.3524316262089
18.9225312,30.1360279842885
18.9437448,29.9195373055185
18.9649584,29.7029595586735
18.986172,29.4862947137134
19.0073856,29.2695427417847
19.0285992,29.0527036152204
19.0498128,28.8357773075402
19.0710264,28.6187637934494
19.09224,28.4016630488407
19.1134536,28.1844750507918
19.1346672,27.9671997775692
19.1558808,27.7498372086242
19.1770944,27.5323873245952
19.198308,27.3148501073055
19.2195216,27.0972255397673
19.2407352,26.8795136061776
19.2619488,26.6617142919203
19.2831624,26.4438275835658
19.304376,26.2258534688712
19.3255896,26.007791936779
19.3468032,25.7896429774192
19.3680168,25.5714065821074
19.3892304,25.3530827433471
19.410444,25.1346714548273
19.4316576,24.9161727114236
19.4528712,24.697586509197
19.4740848,24.4789128453965
19.4952984,24.2601517184571
19.516512,24.0413031279995
19.5377256,23.8223670748317
19.5589392,23.6033435609479
19.5801528,23.3842325895291
19.6013664,23.1650341649415
19.62258,22.9457482927387
19.6437936,22.7263749796616
19.6650072,22.5069142336364
19.6862208,22.2873660637754
19.7074344,22.0677304803785
19.728648,21.8480074949309
19.7498616,21.6281971201048
19.7710752,21.4082993697594
19.7922888,21.1883142589396
19.8135024,20.968241803877
19.834716,20.7480820219897
19.8559296,20.5278349318818
19.8771432,20.3075005533439
19.8983568,20.0870789073546
19.9195704,19.8665700160768
19.940784,19.6459739028611
19.9619976,19.4252905922443
19.9832112,19.204520109949
20.0044248,18.9836624828852
20.0256384,18.762717739149
20.046852,18.5416859080227
20.0680656,18.3205670199754
20.0892792,18.0993611066631
20.1104928,17.8780682009265
20.1317064,17.6566883367939
20.15292,17.4352215494811
20.1741336,17.2136678753887
20.1953472,16.9920273521046
20.2165608,16.770300018403
20.2377744,16.548485914244
20.258988,16.3265850807748
20.2802016,16.1045975603288
20.3014152,15.882523396426
20.3226288,15.6603626337727
20.3438424,15.4381153182619
20.365056,15.2157814969725
20.3862696,14.9933612181699
20.4074832,14.7708545313072
20.4286968,14.5482614870225
20.4499104,14.325582137141
20.471124,14.1028165346741
20.4923376,13.8799647338194
20.5135512,13.6570267899616
20.5347648,13.4340027596714
20.5559784,13.2108927007063
20.577192,12.9876966720099
20.5984056,12.7644147337127
20.6196192,12.541046947131
20.6408328,12.3175933747678
20.6620464,12.0940540803124
20.68326,11.8704291286416
20.7044736,11.6467185858174
20.7256872,11.4229225190887
20.7469008,11.1990409968908
20.7681144,10.9750740888455
20.789328,10.751021865761
20.8105416,10.5268843996321
20.8317552,10.3026617636399
20.8529688,10.0783540321518
20.8741824,9.85396128072227
20.895396,9.62948358609126
20.9166096,9.40492102618559
20.9378232,9.1802736801193
20.9590368,8.95554162819191
20.9802504,8.73072495188965
21.001464,8.50582373388545
21.0226776,8.28083805803829
21.0438912,8.05576800939366
21.0651048,7.83061367418378
21.0863184,7.60537513982714
21.107532,7.38005249492876
21.1287456,7.15464582928019
21.1499592,6.92915523385899
21.1711728,6.70358080082946
21.1923864,6.47792262354289
21.2136,6.25218079653585
